,Matchday,Day,Date_x,Time_x,home,xG_home,xG_away,away,Assistance,Venue,Referee_x,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,Div,Date_y,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee_y,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,Season,Time_y,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,season,jogador18_home,jogador19_home,jogador18_away,jogador19_away,dif,result,home_Points,away_Points,num_starters_home,num_starters_away,Yellows_scored_home_MA5,Yellows_scored_away_MA5,Yellows_conceeded_home_MA5,Yellows_conceeded_away_MA5,Reds_scored_home_MA5,Reds_scored_away_MA5,Reds_conceeded_home_MA5,Reds_conceeded_away_MA5,Yellow_Reds_scored_home_MA5,Yellow_Reds_scored_away_MA5,Yellow_Reds_conceeded_home_MA5,Yellow_Reds_conceeded_away_MA5,Fouls_scored_home_MA5,Fouls_scored_away_MA5,Fouls_conceeded_home_MA5,Fouls_conceeded_away_MA5,Goals_scored_home_MA5,Goals_scored_away_MA5,Goals_conceeded_home_MA5,Goals_conceeded_away_MA5,Shoots_scored_home_MA5,Shoots_scored_away_MA5,Shoots_conceeded_home_MA5,Shoots_conceeded_away_MA5,SOT_scored_home_MA5,SOT_scored_away_MA5,SOT_conceeded_home_MA5,SOT_conceeded_away_MA5,Corners_scored_home_MA5,Corners_scored_away_MA5,Corners_conceeded_home_MA5,Corners_conceeded_away_MA5,Crosses_scored_home_MA5,Crosses_scored_away_MA5,Crosses_conceeded_home_MA5,Crosses_conceeded_away_MA5,Touches_scored_home_MA5,Touches_scored_away_MA5,Touches_conceeded_home_MA5,Touches_conceeded_away_MA5,Interceptions_scored_home_MA5,Interceptions_scored_away_MA5,Interceptions_conceeded_home_MA5,Interceptions_conceeded_away_MA5,Tackles_scored_home_MA5,Tackles_scored_away_MA5,Tackles_conceeded_home_MA5,Tackles_conceeded_away_MA5,Clearances_scored_home_MA5,Clearances_scored_away_MA5,Clearances_conceeded_home_MA5,Clearances_conceeded_away_MA5,Offsides_scored_home_MA5,Offsides_scored_away_MA5,Offsides_conceeded_home_MA5,Offsides_conceeded_away_MA5,Long Balls_scored_home_MA5,Long Balls_scored_away_MA5,Long Balls_conceeded_home_MA5,Long Balls_conceeded_away_MA5,Points_total_home_MA5,Points_total_away_MA5
1523,1,Sat,2022-08-06,15:00,Newcastle,1.7,0.3,Nott'm Forest,"52,245",St James' Park,Simon Hooper,/en/matches/1ac96eb4/Newcastle-United-Nottingham-Forest-August-6-2022-Premier-League,2,0,4-3-3,3-4-1-2,9.0,14.0,11.0,1.0,25.0,9.0,634.0,475.0,19.0,15.0,11.0,10.0,12.0,16.0,14.0,37.0,2.0,0.0,2.0,12.0,21.0,26.0,64.0,70.0,0.0,0.0,0.0,3.0,0.0,0.0,Nick Pope,Kieran Trippier,Fabian Schär,Joelinton,Callum Wilson,Allan Saint-Maximin,Matt Targett,Miguel Almirón,Joe Willock,Dan Burn,Bruno Guimarães,Martin Dúbravka,Paul Dummett,Sven Botman,Matt Ritchie,Chris Wood,Ryan Fraser,Dean Henderson,Joe Worrall,Neco Williams,Jack Colback,Jesse Lingard,Lewis O'Brien,Harry Toffolo,Sam Surridge,Moussa Niakhate,Brennan Johnson,Scott McKenna,Wayne Hennessey,Giulian Biancone,Orel Mangala,Loïc Mbe Soh,Taiwo Awoniyi,Alex Mighten,E0,06/08/2022,2.0,0.0,H,0.0,0.0,D,S Hooper,23.0,5.0,10.0,0.0,9.0,14.0,11.0,1.0,0.0,3.0,0.0,0.0,1.66,3.8,5.25,1.65,3.8,5.5,1.65,3.8,5.5,,,,1.71,3.74,5.83,1.67,3.7,5.25,1.62,3.7,5.5,,,,,,,,,,,,,,,,,,,1.57,4.22,6.6,2022.0,15:00,1.72,3.96,6.0,1.67,3.8,5.57,2.05,1.85,2.1,1.81,2.1,1.86,2.03,1.81,-0.75,1.87,2.06,1.92,2.01,1.92,2.08,1.86,2.02,1.53,4.0,6.0,1.58,3.9,6.0,1.63,3.8,6.0,1.53,3.9,6.5,1.57,3.9,7.0,1.67,4.3,7.0,1.59,4.07,6.15,1.94,1.96,1.97,1.93,2.06,1.97,1.94,1.89,-1.0,1.97,1.96,1.99,1.93,2.19,1.97,2.03,1.86,2023,Jacob Murphy,Elliot Anderson,Cafú,Lyle Taylor,2,0,3.0,0.0,8.0,,1.2,,1.6,,0.0,,0.0,,0.0,,0.0,,10.4,,8.8,,1.4,,1.4,,9.6,,14.6,,4.4,,5.6,,3.8,,6.4,,13.2,,17.4,,492.2,,612.4,,8.2,,6.8,,18.6,,13.8,,22.0,,16.0,,3.8,,1.8,,69.2,,69.4,,1.8,
1537,2,Sun,2022-08-14,14:00,Nott'm Forest,1.3,2.1,West Ham,"29,281",The City Ground,Robert Jones,/en/matches/b1ebeda5/Nottingham-Forest-West-Ham-United-August-14-2022-Premier-League,1,0,3-4-1-2,4-3-3,10.0,11.0,6.0,7.0,20.0,26.0,464.0,545.0,16.0,16.0,5.0,7.0,18.0,20.0,31.0,22.0,3.0,2.0,10.0,5.0,17.0,26.0,70.0,80.0,4.0,0.0,0.0,1.0,0.0,0.0,Dean Henderson,Joe Worrall,Orel Mangala,Neco Williams,Taiwo Awoniyi,Jesse Lingard,Lewis O'Brien,Harry Toffolo,Moussa Niakhate,Brennan Johnson,Scott McKenna,Wayne Hennessey,Giulian Biancone,Steve Cook,Loïc Mbe Soh,Sam Surridge,Alex Mighten,Łukasz Fabiański,Ben Johnson,Aaron Cresswell,Kurt Zouma,Vladimír Coufal,Pablo Fornals,Michail Antonio,Jarrod Bowen,Saïd Benrahma,Tomáš Souček,Declan Rice,Alphonse Areola,Darren Randolph,Gianluca Scamacca,Manuel Lanzini,Flynn Downes,Maxwel Cornet,E0,14/08/2022,1.0,0.0,H,1.0,0.0,H,R Jones,13.0,19.0,6.0,5.0,10.0,11.0,6.0,7.0,4.0,1.0,0.0,0.0,4.2,3.6,1.85,4.1,3.6,1.87,4.1,3.6,1.9,,,,4.28,3.72,1.92,4.2,3.5,1.85,4.1,3.5,1.85,,,,,,,,,,,,,,,,,,,4.03,3.68,1.99,2022.0,14:00,4.4,3.75,1.94,4.21,3.64,1.9,1.92,1.98,1.9,2.01,1.95,2.01,1.9,1.93,0.5,2.0,1.9,2.0,1.92,2.02,1.92,1.98,1.89,3.8,3.5,1.95,3.9,3.6,1.9,3.95,3.5,1.95,4.2,3.4,1.91,4.0,3.6,1.95,4.48,3.8,2.02,4.01,3.62,1.95,1.91,1.99,1.92,2.01,1.92,2.03,1.88,1.96,0.5,1.9,2.0,1.93,1.99,1.96,2.04,1.92,1.95,2023,Cafú,Lyle Taylor,Conor Coventry,,1,0,3.0,0.0,,10.0,,1.4,,1.2,,0.0,,0.0,,0.0,,0.0,,8.0,,6.8,,1.6,,1.8,,8.0,,16.8,,2.6,,5.2,,3.8,,6.8,,18.8,,21.4,,572.6,,700.0,,9.2,,6.6,,12.4,,11.2,,19.8,,19.4,,1.8,,0.6,,70.6,,56.2,,0.8
1542,3,Sat,2022-08-20,15:00,Everton,1.5,1.0,Nott'm Forest,"39,271",Goodison Park,Andre Marriner,/en/matches/3c3cc86f/Everton-Nottingham-Forest-August-20-2022-Premier-League,1,1,3-4-3,3-4-1-2,6.0,9.0,6.0,2.0,18.0,15.0,576.0,589.0,13.0,22.0,11.0,2.0,10.0,15.0,16.0,21.0,4.0,1.0,9.0,12.0,22.0,19.0,84.0,79.0,3.0,0.0,0.0,2.0,0.0,0.0,Jordan Pickford,James Tarkowski,Nathan Patterson,Mason Holgate,Anthony Gordon,Demarai Gray,Alex Iwobi,Vitaliy Mykolenko,Tom Davies,Conor Coady,Salomón Rondón,Asmir Begović,Michael Keane,Allan,Dwight McNeil,Amadou Onana,Dele Alli,Dean Henderson,Steve Cook,Joe Worrall,Orel Mangala,Neco Williams,Taiwo Awoniyi,Jesse Lingard,Lewis O'Brien,Harry Toffolo,Brennan Johnson,Scott McKenna,Wayne Hennessey,Giulian Biancone,Morgan Gibbs-White,Sam Surridge,Alex Mighten,Cheikhou Kouyaté,E0,20/08/2022,1.0,1.0,D,0.0,0.0,D,A Marriner,19.0,14.0,8.0,5.0,6.0,9.0,6.0,2.0,3.0,2.0,0.0,0.0,1.9,3.6,4.0,1.9,3.5,4.0,1.97,3.45,3.85,,,,2.0,3.45,4.27,1.91,3.5,4.0,1.93,3.3,4.0,,,,,,,,,,,,,,,,,,,1.89,3.58,4.62,2022.0,15:00,2.02,3.64,4.3,1.97,3.48,4.05,2.1,1.72,2.1,1.81,2.12,1.82,2.06,1.78,-0.5,1.98,1.92,2.0,1.93,2.02,1.94,1.98,1.9,1.85,3.6,4.2,1.85,3.4,4.4,1.9,3.55,4.3,1.85,3.4,4.4,1.87,3.5,4.5,1.99,3.7,4.62,1.91,3.52,4.33,2.1,1.72,2.18,1.77,2.2,1.85,2.11,1.75,-0.5,1.86,2.04,1.89,2.03,1.96,2.08,1.9,1.97,2023,Séamus Coleman,Jean-Philippe Gbamin,Ryan Yates,Remo Freuler,0,1,1.0,1.0,9.0,,1.4,,2.4,,0.4,,0.0,,0.0,,0.0,,9.4,,9.6,,1.4,,2.6,,10.2,,15.6,,4.2,,6.2,,4.6,,8.0,,15.8,,21.0,,452.6,,709.2,,6.8,,7.6,,18.2,,16.0,,24.2,,18.2,,1.0,,2.0,,72.2,,62.2,,0.6,
1559,4,Sun,2022-08-28,16:30,Nott'm Forest,0.9,2.4,Tottenham,"29,296",The City Ground,Craig Pawson,/en/matches/3c364307/Nottingham-Forest-Tottenham-Hotspur-August-28-2022-Premier-League,0,2,3-4-3,3-4-3,11.0,13.0,6.0,1.0,24.0,10.0,729.0,613.0,21.0,12.0,13.0,18.0,15.0,15.0,7.0,26.0,1.0,3.0,9.0,10.0,17.0,19.0,70.0,64.0,6.0,0.0,0.0,1.0,0.0,0.0,Dean Henderson,Steve Cook,Joe Worrall,Neco Williams,Morgan Gibbs-White,Jesse Lingard,Lewis O'Brien,Harry Toffolo,Brennan Johnson,Ryan Yates,Scott McKenna,Wayne Hennessey,Giulian Biancone,Jack Colback,Taiwo Awoniyi,Sam Surridge,Alex Mighten,Hugo Lloris,Pierre Højbjerg,Davinson Sánchez,Son Heung-min,Harry Kane,Emerson,Ivan Perišić,Eric Dier,Dejan Kulusevski,Rodrigo Bentancur,Ben Davies,Fraser Forster,Matt Doherty,Richarlison,Ryan Sessegnon,Djed Spence,Japhet Tanganga,E0,28/08/2022,0.0,2.0,A,0.0,1.0,A,C Pawson,17.0,18.0,1.0,7.0,11.0,13.0,6.0,1.0,6.0,1.0,0.0,0.0,7.0,4.6,1.44,6.75,4.5,1.46,6.75,4.5,1.45,,,,7.15,4.63,1.49,7.0,4.4,1.44,7.0,4.2,1.44,,,,,,,,,,,,,,,,,,,7.1,5.05,1.45,2022.0,16:30,7.5,4.8,1.51,6.98,4.59,1.47,1.72,2.1,1.79,2.13,1.79,2.2,1.74,2.12,1.25,1.81,2.09,1.83,2.12,1.85,2.12,1.82,2.06,7.0,4.75,1.45,6.5,4.6,1.46,6.5,4.6,1.47,7.5,4.4,1.44,7.5,4.6,1.44,7.53,5.05,1.51,6.89,4.77,1.46,1.61,2.3,1.66,2.35,1.75,2.47,1.64,2.3,1.25,1.87,2.03,1.88,2.06,1.95,2.1,1.86,2.01,2023,Cheikhou Kouyaté,Remo Freuler,Pape Matar Sarr,Clément Lenglet,-2,2,0.0,3.0,,11.0,,1.8,,2.0,,0.0,,0.0,,0.0,,0.0,,9.8,,8.8,,2.6,,0.6,,15.8,,12.6,,7.6,,1.8,,6.6,,4.2,,19.6,,17.4,,677.4,,579.2,,7.0,,8.4,,16.8,,18.2,,20.2,,17.4,,2.0,,0.8,,62.0,,71.6,,2.6
1565,5,Wed,2022-08-31,19:30,Man City,3.3,0.7,Nott'm Forest,"53,409",Etihad Stadium,Paul Tierney,/en/matches/9760b466/Manchester-City-Nottingham-Forest-August-31-2022-Premier-League,6,0,4-2-3-1,5-3-2,9.0,7.0,10.0,1.0,27.0,7.0,902.0,378.0,13.0,14.0,5.0,14.0,17.0,8.0,6.0,27.0,2.0,2.0,4.0,9.0,16.0,12.0,67.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,Ederson,Kyle Walker,Rúben Dias,John Stones,João Cancelo,İlkay Gündoğan,Erling Haaland,Rodri,Julián Álvarez,Bernardo Silva,Phil Foden,Stefan Ortega,Kevin De Bruyne,Sergio Gómez,Riyad Mahrez,Cole Palmer,Claudio Gomes,Dean Henderson,Joe Worrall,Neco Williams,Morgan Gibbs-White,Lewis O'Brien,Brennan Johnson,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Scott McKenna,Renan Lodi,Wayne Hennessey,Giulian Biancone,Steve Cook,Jack Colback,Taiwo Awoniyi,Jesse Lingard,E0,31/08/2022,6.0,0.0,H,3.0,0.0,H,P Tierney,17.0,8.0,9.0,1.0,9.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0,1.06,13.0,29.0,1.08,12.5,34.0,1.07,12.0,28.0,,,,1.08,13.43,31.06,1.06,12.0,29.0,1.06,11.5,29.0,,,,,,,,,,,,,,,,,,,1.1,12.5,26.0,2022.0,19:30,1.1,14.5,43.0,1.08,12.84,30.99,1.22,4.33,1.33,3.16,1.27,4.33,1.24,4.07,-3.0,2.02,1.88,2.02,1.87,2.06,1.91,2.01,1.86,1.08,11.0,23.0,1.09,12.0,26.0,1.1,10.0,22.0,1.07,11.0,29.0,1.06,12.0,31.0,1.12,13.0,36.0,1.09,11.93,27.15,1.25,4.0,1.33,3.16,1.27,4.55,1.24,4.06,-2.75,1.92,1.98,1.93,1.96,1.99,2.01,1.91,1.97,2023,Rico Lewis,Ben Knight,Harry Toffolo,Sam Surridge,6,0,3.0,0.0,9.0,,0.8,,2.2,,0.0,,0.0,,0.0,,0.0,,7.8,,10.0,,3.2,,1.4,,19.2,,5.4,,5.8,,2.4,,7.8,,1.8,,25.8,,8.0,,832.4,,400.8,,4.6,,9.2,,9.2,,12.6,,8.0,,23.2,,1.4,,2.0,,62.0,,66.6,,2.6,
1571,6,Sat,2022-09-03,15:00,Nott'm Forest,1.9,0.8,Bournemouth,"28,720",The City Ground,Michael Oliver,/en/matches/05f32555/Nottingham-Forest-Bournemouth-September-3-2022-Premier-League,2,3,3-4-3,4-2-3-1,13.0,10.0,4.0,6.0,27.0,20.0,641.0,604.0,13.0,12.0,9.0,3.0,12.0,12.0,18.0,29.0,1.0,1.0,6.0,6.0,20.0,29.0,85.0,65.0,2.0,0.0,0.0,1.0,0.0,0.0,Dean Henderson,Steve Cook,Joe Worrall,Neco Williams,Morgan Gibbs-White,Jesse Lingard,Brennan Johnson,Cheikhou Kouyaté,Ryan Yates,Scott McKenna,Renan Lodi,Wayne Hennessey,Giulian Biancone,Jack Colback,Taiwo Awoniyi,Lewis O'Brien,Harry Toffolo,Neto,Lewis Cook,Lloyd Kelly,Chris Mepham,Jefferson Lerma,Dominic Solanke,Ryan Christie,Adam Smith,Marcus Tavernier,Philip Billing,Jordan Zemura,Mark Travers,Ryan Fredericks,Jack Stephens,Emiliano Marcondes,Jack Stacey,Siriki Dembélé,E0,03/09/2022,2.0,3.0,A,2.0,0.0,H,M Oliver,11.0,8.0,3.0,3.0,13.0,10.0,4.0,6.0,2.0,1.0,0.0,0.0,1.95,3.5,3.8,2.0,3.4,3.8,2.0,3.45,3.8,,,,2.05,3.51,4.0,2.0,3.4,3.8,1.95,3.3,3.9,,,,,,,,,,,,,,,,,,,2.21,3.38,3.65,2022.0,15:00,2.06,3.56,4.0,2.02,3.47,3.89,2.1,1.72,2.16,1.76,2.18,1.8,2.1,1.75,-0.5,2.02,1.88,2.05,1.88,2.05,1.91,2.02,1.86,2.15,3.3,3.5,2.2,3.25,3.4,2.2,3.3,3.45,2.15,3.3,3.4,2.2,3.3,3.6,2.3,3.5,3.76,2.2,3.35,3.53,2.1,1.72,2.21,1.74,2.35,1.79,2.14,1.73,-0.25,1.87,2.03,1.89,2.04,1.94,2.08,1.87,2.0,2023,Remo Freuler,Emmanuel Dennis,Kieffer Moore,Marcos Senesi,-1,2,0.0,3.0,,11.0,,2.2,,1.0,,0.0,,0.0,,0.0,,0.0,,11.2,,10.6,,0.4,,3.2,,5.2,,16.8,,1.8,,6.2,,2.4,,6.6,,8.4,,24.2,,470.8,,770.4,,9.0,,7.6,,19.2,,14.0,,23.4,,9.8,,0.6,,3.0,,60.2,,64.8,,0.8
1581,8,Fri,2022-09-16,20:00,Nott'm Forest,1.4,0.9,Fulham,"28,654",The City Ground,Jarred Gillett,/en/matches/d0d07e66/Nottingham-Forest-Fulham-September-16-2022-Premier-League,2,3,3-4-1-2,4-2-3-1,11.0,10.0,2.0,10.0,14.0,22.0,522.0,700.0,10.0,12.0,8.0,6.0,18.0,15.0,25.0,15.0,2.0,1.0,6.0,7.0,19.0,14.0,69.0,71.0,2.0,0.0,0.0,4.0,0.0,0.0,Dean Henderson,Steve Cook,Neco Williams,Taiwo Awoniyi,Morgan Gibbs-White,Brennan Johnson,Ryan Yates,Remo Freuler,Scott McKenna,Willy Boly,Renan Lodi,Wayne Hennessey,Giulian Biancone,Joe Worrall,Jesse Lingard,Lewis O'Brien,Harry Toffolo,Bernd Leno,Kenny Tete,Tosin Adarabioyo,Harrison Reed,Aleksandar Mitrović,Tim Ream,Bobby Reid,Andreas Pereira,Willian,João Palhinha,Issa Diop,Marek Rodák,Shane Duffy,Neeskens Kebano,Tom Cairney,Nathaniel Chalobah,Daniel James,E0,16/09/2022,2.0,3.0,A,1.0,0.0,H,J Gillett,11.0,15.0,3.0,7.0,11.0,10.0,2.0,10.0,2.0,4.0,0.0,0.0,2.75,3.3,2.62,2.75,3.4,2.5,2.75,3.35,2.6,,,,2.82,3.43,2.67,2.75,3.4,2.5,2.7,3.3,2.55,,,,,,,,,,,,,,,,,,,2.8,3.49,2.64,2022.0,20:00,2.92,3.54,2.68,2.81,3.4,2.57,1.93,1.97,1.94,1.96,1.93,2.0,1.88,1.94,0.0,2.01,1.89,2.02,1.91,2.03,1.91,2.0,1.86,2.75,3.3,2.6,2.75,3.4,2.5,2.8,3.35,2.55,2.75,3.25,2.55,2.7,3.3,2.5,2.94,3.5,2.68,2.8,3.39,2.58,1.9,2.0,1.92,1.99,1.93,2.03,1.88,1.95,0.0,2.02,1.88,2.02,1.9,2.08,1.9,2.01,1.86,2023,Sam Surridge,Cheikhou Kouyaté,Kevin Mbabu,Carlos Vinícius,-1,2,0.0,3.0,,9.0,,3.0,,2.2,,0.0,,0.0,,0.0,,0.0,,10.8,,8.0,,1.4,,1.4,,11.4,,14.4,,4.2,,5.6,,3.4,,6.0,,16.6,,17.4,,489.4,,659.4,,9.4,,8.0,,19.8,,17.4,,24.4,,12.0,,1.0,,2.8,,59.6,,75.0,,1.4
